"grid_id","lat","lng","lat_min","lng_min","lat_max","lng_max"
"60","40.186510000000006","116.24450999999999","40.182010000000005","116.24001","40.191010000000006","116.24901"
"61","40.186510000000006","116.25351","40.182010000000005","116.24901","40.191010000000006","116.25801"
"62","40.186510000000006","116.26250999999999","40.182010000000005","116.25801","40.191010000000006","116.26701"
"63","40.186510000000006","116.27151","40.182010000000005","116.26701","40.191010000000006","116.27601"
"64","40.186510000000006","116.28050999999999","40.182010000000005","116.27601","40.191010000000006","116.28501"
"65","40.186510000000006","116.28951","40.182010000000005","116.28501","40.191010000000006","116.29401"
"66","40.186510000000006","116.29851","40.182010000000005","116.29401","40.191010000000006","116.30301"
"67","40.186510000000006","116.30751000000001","40.182010000000005","116.30301","40.191010000000006","116.31201"
"68","40.186510000000006","116.31651","40.182010000000005","116.31201","40.191010000000006","116.32101"
"69","40.186510000000006","116.32551000000001","40.182010000000005","116.32101","40.191010000000006","116.33001"
"70","40.186510000000006","116.33451","40.182010000000005","116.33001","40.191010000000006","116.33901"
"71","40.186510000000006","116.34351000000001","40.182010000000005","116.33901","40.191010000000006","116.34801"
"72","40.186510000000006","116.35251","40.182010000000005","116.34801","40.191010000000006","116.35701"
"73","40.186510000000006","116.36151000000001","40.182010000000005","116.35701","40.191010000000006","116.36601"
"74","40.186510000000006","116.37051","40.182010000000005","116.36601","40.191010000000006","116.37501"
"75","40.186510000000006","116.37951000000001","40.182010000000005","116.37501","40.191010000000006","116.38401"
"76","40.186510000000006","116.38851","40.182010000000005","116.38400999999999","40.191010000000006","116.39300999999999"
"77","40.186510000000006","116.39750999999998","40.182010000000005","116.39300999999999","40.191010000000006","116.40200999999999"
"78","40.186510000000006","116.40651","40.182010000000005","116.40200999999999","40.191010000000006","116.41100999999999"
"79","40.186510000000006","116.41550999999998","40.182010000000005","116.41100999999999","40.191010000000006","116.42000999999999"
"80","40.186510000000006","116.42451","40.182010000000005","116.42000999999999","40.191010000000006","116.42900999999999"
"81","40.186510000000006","116.43350999999998","40.182010000000005","116.42900999999999","40.191010000000006","116.43800999999999"
"82","40.186510000000006","116.44251","40.182010000000005","116.43800999999999","40.191010000000006","116.44700999999999"
"83","40.186510000000006","116.45150999999998","40.182010000000005","116.44700999999999","40.191010000000006","116.45600999999999"
"84","40.186510000000006","116.46051","40.182010000000005","116.45600999999999","40.191010000000006","116.46500999999999"
"85","40.186510000000006","116.46950999999999","40.182010000000005","116.46500999999999","40.191010000000006","116.47400999999999"
"86","40.186510000000006","116.47851","40.182010000000005","116.47400999999999","40.191010000000006","116.48301"
"87","40.186510000000006","116.48750999999999","40.182010000000005","116.48301","40.191010000000006","116.49201"
"88","40.186510000000006","116.49651","40.182010000000005","116.49201","40.191010000000006","116.50101"
"89","40.186510000000006","116.50550999999999","40.182010000000005","116.50101","40.191010000000006","116.51001"
"90","40.186510000000006","116.51451","40.182010000000005","116.51001","40.191010000000006","116.51901"
"91","40.186510000000006","116.52350999999999","40.182010000000005","116.51901","40.191010000000006","116.52801"
"92","40.186510000000006","116.53251","40.182010000000005","116.52801","40.191010000000006","116.53701"
"93","40.186510000000006","116.54150999999999","40.182010000000005","116.53701","40.191010000000006","116.54601"
"94","40.186510000000006","116.55051","40.182010000000005","116.54601","40.191010000000006","116.55501"
"95","40.186510000000006","116.55950999999999","40.182010000000005","116.55501","40.191010000000006","116.56401"
"96","40.186510000000006","116.56851","40.182010000000005","116.56401","40.191010000000006","116.57301"
"97","40.186510000000006","116.57750999999999","40.182010000000005","116.57301","40.191010000000006","116.58201"
"98","40.186510000000006","116.58651","40.182010000000005","116.58201","40.191010000000006","116.59101"
"99","40.186510000000006","116.59550999999999","40.182010000000005","116.59101","40.191010000000006","116.60001"
"100","40.177510000000005","116.15450999999999","40.173010000000005","116.15001","40.182010000000005","116.15901"
"101","40.177510000000005","116.16351","40.173010000000005","116.15901","40.182010000000005","116.16801"
"102","40.177510000000005","116.17250999999999","40.173010000000005","116.16801","40.182010000000005","116.17701"
"103","40.177510000000005","116.18151","40.173010000000005","116.17701","40.182010000000005","116.18601"
"104","40.177510000000005","116.19050999999999","40.173010000000005","116.18601","40.182010000000005","116.19501"
"105","40.177510000000005","116.19951","40.173010000000005","116.19501","40.182010000000005","116.20401"
"106","40.177510000000005","116.20850999999999","40.173010000000005","116.20401","40.182010000000005","116.21301"
"107","40.177510000000005","116.21751","40.173010000000005","116.21301","40.182010000000005","116.22201"
"108","40.177510000000005","116.22650999999999","40.173010000000005","116.22201","40.182010000000005","116.23101"
"109","40.177510000000005","116.23551","40.173010000000005","116.23101","40.182010000000005","116.24001"
"110","40.177510000000005","116.24450999999999","40.173010000000005","116.24001","40.182010000000005","116.24901"
"111","40.177510000000005","116.25351","40.173010000000005","116.24901","40.182010000000005","116.25801"
"112","40.177510000000005","116.26250999999999","40.173010000000005","116.25801","40.182010000000005","116.26701"
"113","40.177510000000005","116.27151","40.173010000000005","116.26701","40.182010000000005","116.27601"
"114","40.177510000000005","116.28050999999999","40.173010000000005","116.27601","40.182010000000005","116.28501"
"115","40.177510000000005","116.28951","40.173010000000005","116.28501","40.182010000000005","116.29401"
"116","40.177510000000005","116.29851","40.173010000000005","116.29401","40.182010000000005","116.30301"
"117","40.177510000000005","116.30751000000001","40.173010000000005","116.30301","40.182010000000005","116.31201"
"118","40.177510000000005","116.31651","40.173010000000005","116.31201","40.182010000000005","116.32101"
"119","40.177510000000005","116.32551000000001","40.173010000000005","116.32101","40.182010000000005","116.33001"
"120","40.177510000000005","116.33451","40.173010000000005","116.33001","40.182010000000005","116.33901"
"121","40.177510000000005","116.34351000000001","40.173010000000005","116.33901","40.182010000000005","116.34801"
"122","40.177510000000005","116.35251","40.173010000000005","116.34801","40.182010000000005","116.35701"
"123","40.177510000000005","116.36151000000001","40.173010000000005","116.35701","40.182010000000005","116.36601"
"124","40.177510000000005","116.37051","40.173010000000005","116.36601","40.182010000000005","116.37501"
"125","40.177510000000005","116.37951000000001","40.173010000000005","116.37501","40.182010000000005","116.38401"
"126","40.177510000000005","116.38851","40.173010000000005","116.38400999999999","40.182010000000005","116.39300999999999"
"127","40.177510000000005","116.39750999999998","40.173010000000005","116.39300999999999","40.182010000000005","116.40200999999999"
"128","40.177510000000005","116.40651","40.173010000000005","116.40200999999999","40.182010000000005","116.41100999999999"
"129","40.177510000000005","116.41550999999998","40.173010000000005","116.41100999999999","40.182010000000005","116.42000999999999"
"130","40.177510000000005","116.42451","40.173010000000005","116.42000999999999","40.182010000000005","116.42900999999999"
"131","40.177510000000005","116.43350999999998","40.173010000000005","116.42900999999999","40.182010000000005","116.43800999999999"
"132","40.177510000000005","116.44251","40.173010000000005","116.43800999999999","40.182010000000005","116.44700999999999"
"133","40.177510000000005","116.45150999999998","40.173010000000005","116.44700999999999","40.182010000000005","116.45600999999999"
"134","40.177510000000005","116.46051","40.173010000000005","116.45600999999999","40.182010000000005","116.46500999999999"
"135","40.177510000000005","116.46950999999999","40.173010000000005","116.46500999999999","40.182010000000005","116.47400999999999"
"136","40.177510000000005","116.47851","40.173010000000005","116.47400999999999","40.182010000000005","116.48301"
"137","40.177510000000005","116.48750999999999","40.173010000000005","116.48301","40.182010000000005","116.49201"
"138","40.177510000000005","116.49651","40.173010000000005","116.49201","40.182010000000005","116.50101"
"139","40.177510000000005","116.50550999999999","40.173010000000005","116.50101","40.182010000000005","116.51001"
"140","40.177510000000005","116.51451","40.173010000000005","116.51001","40.182010000000005","116.51901"
"141","40.177510000000005","116.52350999999999","40.173010000000005","116.51901","40.182010000000005","116.52801"
"142","40.177510000000005","116.53251","40.173010000000005","116.52801","40.182010000000005","116.53701"
"143","40.177510000000005","116.54150999999999","40.173010000000005","116.53701","40.182010000000005","116.54601"
"144","40.177510000000005","116.55051","40.173010000000005","116.54601","40.182010000000005","116.55501"
"145","40.177510000000005","116.55950999999999","40.173010000000005","116.55501","40.182010000000005","116.56401"
"146","40.177510000000005","116.56851","40.173010000000005","116.56401","40.182010000000005","116.57301"
"147","40.177510000000005","116.57750999999999","40.173010000000005","116.57301","40.182010000000005","116.58201"
"148","40.177510000000005","116.58651","40.173010000000005","116.58201","40.182010000000005","116.59101"
"149","40.177510000000005","116.59550999999999","40.173010000000005","116.59101","40.182010000000005","116.60001"
"150","40.168510000000005","116.15450999999999","40.164010000000005","116.15001","40.173010000000005","116.15901"
"151","40.168510000000005","116.16351","40.164010000000005","116.15901","40.173010000000005","116.16801"
"152","40.168510000000005","116.17250999999999","40.164010000000005","116.16801","40.173010000000005","116.17701"
"153","40.168510000000005","116.18151","40.164010000000005","116.17701","40.173010000000005","116.18601"
"154","40.168510000000005","116.19050999999999","40.164010000000005","116.18601","40.173010000000005","116.19501"
"155","40.168510000000005","116.19951","40.164010000000005","116.19501","40.173010000000005","116.20401"
"156","40.168510000000005","116.20850999999999","40.164010000000005","116.20401","40.173010000000005","116.21301"
"157","40.168510000000005","116.21751","40.164010000000005","116.21301","40.173010000000005","116.22201"
"158","40.168510000000005","116.22650999999999","40.164010000000005","116.22201","40.173010000000005","116.23101"
"159","40.168510000000005","116.23551","40.164010000000005","116.23101","40.173010000000005","116.24001"
"160","40.168510000000005","116.24450999999999","40.164010000000005","116.24001","40.173010000000005","116.24901"
"161","40.168510000000005","116.25351","40.164010000000005","116.24901","40.173010000000005","116.25801"
"162","40.168510000000005","116.26250999999999","40.164010000000005","116.25801","40.173010000000005","116.26701"
"163","40.168510000000005","116.27151","40.164010000000005","116.26701","40.173010000000005","116.27601"
"164","40.168510000000005","116.28050999999999","40.164010000000005","116.27601","40.173010000000005","116.28501"
"165","40.168510000000005","116.28951","40.164010000000005","116.28501","40.173010000000005","116.29401"
"166","40.168510000000005","116.29851","40.164010000000005","116.29401","40.173010000000005","116.30301"
"167","40.168510000000005","116.30751000000001","40.164010000000005","116.30301","40.173010000000005","116.31201"
"168","40.168510000000005","116.31651","40.164010000000005","116.31201","40.173010000000005","116.32101"
"169","40.168510000000005","116.32551000000001","40.164010000000005","116.32101","40.173010000000005","116.33001"
"170","40.168510000000005","116.33451","40.164010000000005","116.33001","40.173010000000005","116.33901"
"171","40.168510000000005","116.34351000000001","40.164010000000005","116.33901","40.173010000000005","116.34801"
"172","40.168510000000005","116.35251","40.164010000000005","116.34801","40.173010000000005","116.35701"
"173","40.168510000000005","116.36151000000001","40.164010000000005","116.35701","40.173010000000005","116.36601"
"174","40.168510000000005","116.37051","40.164010000000005","116.36601","40.173010000000005","116.37501"
"175","40.168510000000005","116.37951000000001","40.164010000000005","116.37501","40.173010000000005","116.38401"
"176","40.168510000000005","116.38851","40.164010000000005","116.38400999999999","40.173010000000005","116.39300999999999"
"177","40.168510000000005","116.39750999999998","40.164010000000005","116.39300999999999","40.173010000000005","116.40200999999999"
"178","40.168510000000005","116.40651","40.164010000000005","116.40200999999999","40.173010000000005","116.41100999999999"
"179","40.168510000000005","116.41550999999998","40.164010000000005","116.41100999999999","40.173010000000005","116.42000999999999"
"180","40.168510000000005","116.42451","40.164010000000005","116.42000999999999","40.173010000000005","116.42900999999999"
"181","40.168510000000005","116.43350999999998","40.164010000000005","116.42900999999999","40.173010000000005","116.43800999999999"
"182","40.168510000000005","116.44251","40.164010000000005","116.43800999999999","40.173010000000005","116.44700999999999"
"183","40.168510000000005","116.45150999999998","40.164010000000005","116.44700999999999","40.173010000000005","116.45600999999999"
"184","40.168510000000005","116.46051","40.164010000000005","116.45600999999999","40.173010000000005","116.46500999999999"
"185","40.168510000000005","116.46950999999999","40.164010000000005","116.46500999999999","40.173010000000005","116.47400999999999"
"186","40.168510000000005","116.47851","40.164010000000005","116.47400999999999","40.173010000000005","116.48301"
"187","40.168510000000005","116.48750999999999","40.164010000000005","116.48301","40.173010000000005","116.49201"
"188","40.168510000000005","116.49651","40.164010000000005","116.49201","40.173010000000005","116.50101"
"189","40.168510000000005","116.50550999999999","40.164010000000005","116.50101","40.173010000000005","116.51001"
"190","40.168510000000005","116.51451","40.164010000000005","116.51001","40.173010000000005","116.51901"
"191","40.168510000000005","116.52350999999999","40.164010000000005","116.51901","40.173010000000005","116.52801"
"192","40.168510000000005","116.53251","40.164010000000005","116.52801","40.173010000000005","116.53701"
"193","40.168510000000005","116.54150999999999","40.164010000000005","116.53701","40.173010000000005","116.54601"
"194","40.168510000000005","116.55051","40.164010000000005","116.54601","40.173010000000005","116.55501"
"195","40.168510000000005","116.55950999999999","40.164010000000005","116.55501","40.173010000000005","116.56401"
"196","40.168510000000005","116.56851","40.164010000000005","116.56401","40.173010000000005","116.57301"
"197","40.168510000000005","116.57750999999999","40.164010000000005","116.57301","40.173010000000005","116.58201"
"198","40.168510000000005","116.58651","40.164010000000005","116.58201","40.173010000000005","116.59101"
"199","40.168510000000005","116.59550999999999","40.164010000000005","116.59101","40.173010000000005","116.60001"
"200","40.159510000000004","116.15450999999999","40.155010000000004","116.15001","40.164010000000005","116.15901"
"201","40.159510000000004","116.16351","40.155010000000004","116.15901","40.164010000000005","116.16801"
"202","40.159510000000004","116.17250999999999","40.155010000000004","116.16801","40.164010000000005","116.17701"
"203","40.159510000000004","116.18151","40.155010000000004","116.17701","40.164010000000005","116.18601"
"204","40.159510000000004","116.19050999999999","40.155010000000004","116.18601","40.164010000000005","116.19501"
"205","40.159510000000004","116.19951","40.155010000000004","116.19501","40.164010000000005","116.20401"
"206","40.159510000000004","116.20850999999999","40.155010000000004","116.20401","40.164010000000005","116.21301"
"207","40.159510000000004","116.21751","40.155010000000004","116.21301","40.164010000000005","116.22201"
"208","40.159510000000004","116.22650999999999","40.155010000000004","116.22201","40.164010000000005","116.23101"
"209","40.159510000000004","116.23551","40.155010000000004","116.23101","40.164010000000005","116.24001"
"210","40.159510000000004","116.24450999999999","40.155010000000004","116.24001","40.164010000000005","116.24901"
"211","40.159510000000004","116.25351","40.155010000000004","116.24901","40.164010000000005","116.25801"
"212","40.159510000000004","116.26250999999999","40.155010000000004","116.25801","40.164010000000005","116.26701"
"213","40.159510000000004","116.27151","40.155010000000004","116.26701","40.164010000000005","116.27601"
"214","40.159510000000004","116.28050999999999","40.155010000000004","116.27601","40.164010000000005","116.28501"
"215","40.159510000000004","116.28951","40.155010000000004","116.28501","40.164010000000005","116.29401"
"216","40.159510000000004","116.29851","40.155010000000004","116.29401","40.164010000000005","116.30301"
"217","40.159510000000004","116.30751000000001","40.155010000000004","116.30301","40.164010000000005","116.31201"
"218","40.159510000000004","116.31651","40.155010000000004","116.31201","40.164010000000005","116.32101"
"219","40.159510000000004","116.32551000000001","40.155010000000004","116.32101","40.164010000000005","116.33001"
"220","40.159510000000004","116.33451","40.155010000000004","116.33001","40.164010000000005","116.33901"
"221","40.159510000000004","116.34351000000001","40.155010000000004","116.33901","40.164010000000005","116.34801"
"222","40.159510000000004","116.35251","40.155010000000004","116.34801","40.164010000000005","116.35701"
"223","40.159510000000004","116.36151000000001","40.155010000000004","116.35701","40.164010000000005","116.36601"
"224","40.159510000000004","116.37051","40.155010000000004","116.36601","40.164010000000005","116.37501"
"225","40.159510000000004","116.37951000000001","40.155010000000004","116.37501","40.164010000000005","116.38401"
"226","40.159510000000004","116.38851","40.155010000000004","116.38400999999999","40.164010000000005","116.39300999999999"
"227","40.159510000000004","116.39750999999998","40.155010000000004","116.39300999999999","40.164010000000005","116.40200999999999"
"228","40.159510000000004","116.40651","40.155010000000004","116.40200999999999","40.164010000000005","116.41100999999999"
"229","40.159510000000004","116.41550999999998","40.155010000000004","116.41100999999999","40.164010000000005","116.42000999999999"
"230","40.159510000000004","116.42451","40.155010000000004","116.42000999999999","40.164010000000005","116.42900999999999"
"231","40.159510000000004","116.43350999999998","40.155010000000004","116.42900999999999","40.164010000000005","116.43800999999999"
"232","40.159510000000004","116.44251","40.155010000000004","116.43800999999999","40.164010000000005","116.44700999999999"
"233","40.159510000000004","116.45150999999998","40.155010000000004","116.44700999999999","40.164010000000005","116.45600999999999"
"234","40.159510000000004","116.46051","40.155010000000004","116.45600999999999","40.164010000000005","116.46500999999999"
"235","40.159510000000004","116.46950999999999","40.155010000000004","116.46500999999999","40.164010000000005","116.47400999999999"
"236","40.159510000000004","116.47851","40.155010000000004","116.47400999999999","40.164010000000005","116.48301"
"237","40.159510000000004","116.48750999999999","40.155010000000004","116.48301","40.164010000000005","116.49201"
"238","40.159510000000004","116.49651","40.155010000000004","116.49201","40.164010000000005","116.50101"
"239","40.159510000000004","116.50550999999999","40.155010000000004","116.50101","40.164010000000005","116.51001"
"240","40.159510000000004","116.51451","40.155010000000004","116.51001","40.164010000000005","116.51901"
"241","40.159510000000004","116.52350999999999","40.155010000000004","116.51901","40.164010000000005","116.52801"
"242","40.159510000000004","116.53251","40.155010000000004","116.52801","40.164010000000005","116.53701"
"243","40.159510000000004","116.54150999999999","40.155010000000004","116.53701","40.164010000000005","116.54601"
"244","40.159510000000004","116.55051","40.155010000000004","116.54601","40.164010000000005","116.55501"
"245","40.159510000000004","116.55950999999999","40.155010000000004","116.55501","40.164010000000005","116.56401"
"246","40.159510000000004","116.56851","40.155010000000004","116.56401","40.164010000000005","116.57301"
"247","40.159510000000004","116.57750999999999","40.155010000000004","116.57301","40.164010000000005","116.58201"
"248","40.159510000000004","116.58651","40.155010000000004","116.58201","40.164010000000005","116.59101"
"249","40.159510000000004","116.59550999999999","40.155010000000004","116.59101","40.164010000000005","116.60001"
"250","40.150510000000004","116.15450999999999","40.146010000000004","116.15001","40.155010000000004","116.15901"
"251","40.150510000000004","116.16351","40.146010000000004","116.15901","40.155010000000004","116.16801"
"252","40.150510000000004","116.17250999999999","40.146010000000004","116.16801","40.155010000000004","116.17701"
"253","40.150510000000004","116.18151","40.146010000000004","116.17701","40.155010000000004","116.18601"
"254","40.150510000000004","116.19050999999999","40.146010000000004","116.18601","40.155010000000004","116.19501"
"255","40.150510000000004","116.19951","40.146010000000004","116.19501","40.155010000000004","116.20401"
"256","40.150510000000004","116.20850999999999","40.146010000000004","116.20401","40.155010000000004","116.21301"
"257","40.150510000000004","116.21751","40.146010000000004","116.21301","40.155010000000004","116.22201"
"258","40.150510000000004","116.22650999999999","40.146010000000004","116.22201","40.155010000000004","116.23101"
"259","40.150510000000004","116.23551","40.146010000000004","116.23101","40.155010000000004","116.24001"
"260","40.150510000000004","116.24450999999999","40.146010000000004","116.24001","40.155010000000004","116.24901"
"261","40.150510000000004","116.25351","40.146010000000004","116.24901","40.155010000000004","116.25801"
"262","40.150510000000004","116.26250999999999","40.146010000000004","116.25801","40.155010000000004","116.26701"
"263","40.150510000000004","116.27151","40.146010000000004","116.26701","40.155010000000004","116.27601"
"264","40.150510000000004","116.28050999999999","40.146010000000004","116.27601","40.155010000000004","116.28501"
"265","40.150510000000004","116.28951","40.146010000000004","116.28501","40.155010000000004","116.29401"
"266","40.150510000000004","116.29851","40.146010000000004","116.29401","40.155010000000004","116.30301"
"267","40.150510000000004","116.30751000000001","40.146010000000004","116.30301","40.155010000000004","116.31201"
"268","40.150510000000004","116.31651","40.146010000000004","116.31201","40.155010000000004","116.32101"
"269","40.150510000000004","116.32551000000001","40.146010000000004","116.32101","40.155010000000004","116.33001"
"270","40.150510000000004","116.33451","40.146010000000004","116.33001","40.155010000000004","116.33901"
"271","40.150510000000004","116.34351000000001","40.146010000000004","116.33901","40.155010000000004","116.34801"
"272","40.150510000000004","116.35251","40.146010000000004","116.34801","40.155010000000004","116.35701"
"273","40.150510000000004","116.36151000000001","40.146010000000004","116.35701","40.155010000000004","116.36601"
"274","40.150510000000004","116.37051","40.146010000000004","116.36601","40.155010000000004","116.37501"
"275","40.150510000000004","116.37951000000001","40.146010000000004","116.37501","40.155010000000004","116.38401"
"276","40.150510000000004","116.38851","40.146010000000004","116.38400999999999","40.155010000000004","116.39300999999999"
"277","40.150510000000004","116.39750999999998","40.146010000000004","116.39300999999999","40.155010000000004","116.40200999999999"
"278","40.150510000000004","116.40651","40.146010000000004","116.40200999999999","40.155010000000004","116.41100999999999"
"279","40.150510000000004","116.41550999999998","40.146010000000004","116.41100999999999","40.155010000000004","116.42000999999999"
"280","40.150510000000004","116.42451","40.146010000000004","116.42000999999999","40.155010000000004","116.42900999999999"
"281","40.150510000000004","116.43350999999998","40.146010000000004","116.42900999999999","40.155010000000004","116.43800999999999"
"282","40.150510000000004","116.44251","40.146010000000004","116.43800999999999","40.155010000000004","116.44700999999999"
"283","40.150510000000004","116.45150999999998","40.146010000000004","116.44700999999999","40.155010000000004","116.45600999999999"
"284","40.150510000000004","116.46051","40.146010000000004","116.45600999999999","40.155010000000004","116.46500999999999"
"285","40.150510000000004","116.46950999999999","40.146010000000004","116.46500999999999","40.155010000000004","116.47400999999999"
"286","40.150510000000004","116.47851","40.146010000000004","116.47400999999999","40.155010000000004","116.48301"
"287","40.150510000000004","116.48750999999999","40.146010000000004","116.48301","40.155010000000004","116.49201"
"288","40.150510000000004","116.49651","40.146010000000004","116.49201","40.155010000000004","116.50101"
"289","40.150510000000004","116.50550999999999","40.146010000000004","116.50101","40.155010000000004","116.51001"
"290","40.150510000000004","116.51451","40.146010000000004","116.51001","40.155010000000004","116.51901"
"291","40.150510000000004","116.52350999999999","40.146010000000004","116.51901","40.155010000000004","116.52801"
"292","40.150510000000004","116.53251","40.146010000000004","116.52801","40.155010000000004","116.53701"
"293","40.150510000000004","116.54150999999999","40.146010000000004","116.53701","40.155010000000004","116.54601"
"294","40.150510000000004","116.55051","40.146010000000004","116.54601","40.155010000000004","116.55501"
"295","40.150510000000004","116.55950999999999","40.146010000000004","116.55501","40.155010000000004","116.56401"
"296","40.150510000000004","116.56851","40.146010000000004","116.56401","40.155010000000004","116.57301"
"297","40.150510000000004","116.57750999999999","40.146010000000004","116.57301","40.155010000000004","116.58201"
"298","40.150510000000004","116.58651","40.146010000000004","116.58201","40.155010000000004","116.59101"
"299","40.150510000000004","116.59550999999999","40.146010000000004","116.59101","40.155010000000004","116.60001"
"300","40.141510000000004","116.15450999999999","40.137010000000004","116.15001","40.146010000000004","116.15901"
"301","40.141510000000004","116.16351","40.137010000000004","116.15901","40.146010000000004","116.16801"
"302","40.141510000000004","116.17250999999999","40.137010000000004","116.16801","40.146010000000004","116.17701"
"303","40.141510000000004","116.18151","40.137010000000004","116.17701","40.146010000000004","116.18601"
